group,distribution,library,p50_ns,p90_ns,p95_ns,p99_ns,p99.9_ns,mean_ns,std_dev_ns,ci_lower_ns,ci_upper_ns,iqr_ns,cv,min_ns,max_ns
encoded_size,uniform_random,bijou64,3295.5,3564.8,3641.6,4081.4,4302.8,3311.1,228.3,3279.8,3343.2,233.3,0.0689,2810.1,4356.2
encoded_size,uniform_random,varu64,5822.1,6284.5,6441.3,6702.9,7020.1,5809.3,410.8,5752.3,5866.0,495.5,0.0707,4697.4,7063.9
encoded_size,uniform_random,vu64,1306.9,1443.3,1500.0,1675.7,1794.8,1331.2,99.0,1317.9,1345.3,104.6,0.0744,1154.4,1801.0
stream_decode,tiny_0_247,bijou64,1183.5,1248.2,1280.3,1302.2,1317.8,1174.2,69.0,1164.5,1183.6,75.6,0.0588,986.2,1320.6
stream_decode,tiny_0_247,leb128,4119.5,4472.5,4600.3,4946.1,5117.6,4144.7,256.6,4109.8,4180.5,273.1,0.0619,3617.6,5142.5
stream_decode,tiny_0_247,varu64,7858.6,8265.5,8322.2,8774.7,9438.3,7871.4,330.5,7826.5,7917.6,350.9,0.0420,6851.6,9455.6
stream_decode,tiny_0_247,vu128,8151.8,8772.2,8952.8,9445.2,9593.6,8208.3,391.3,8155.1,8263.3,438.4,0.0477,7344.6,9621.4
stream_decode,tiny_0_247,vu64,13242.0,13869.2,14205.9,14467.9,15686.7,13274.7,558.6,13197.8,13352.0,658.2,0.0421,11159.0,15708.3
stream_decode,small_248_65535,bijou64,4939.1,5363.6,5636.8,6220.2,6555.1,5007.2,335.6,4962.0,5054.7,347.9,0.0670,4197.2,6618.6
stream_decode,small_248_65535,leb128,11123.1,12098.9,12405.8,13073.6,13457.8,11119.4,795.8,11010.2,11230.4,1185.6,0.0716,9322.9,13499.0
stream_decode,small_248_65535,varu64,9533.6,10355.1,10591.1,11150.8,11704.5,9551.3,611.3,9468.3,9636.3,629.9,0.0640,7723.3,11796.1
stream_decode,small_248_65535,vu128,10387.7,11027.2,11196.9,11678.9,12058.8,10390.9,533.5,10316.8,10464.8,716.0,0.0513,8691.2,12122.7
stream_decode,small_248_65535,vu64,15037.8,16334.8,16629.0,17403.1,17927.0,15180.9,836.1,15066.3,15298.1,1140.7,0.0551,13331.1,17977.6
stream_decode,medium_64k_4G,bijou64,5880.9,6365.9,6447.9,6717.5,6807.8,5725.1,573.6,5645.6,5803.4,909.0,0.1002,3937.4,6818.4
stream_decode,medium_64k_4G,leb128,13544.0,14394.6,14699.1,16402.4,16519.4,13537.4,718.0,13440.0,13637.6,852.3,0.0530,12198.8,16545.2
stream_decode,medium_64k_4G,varu64,12356.4,13215.3,13672.9,15387.6,16084.9,12446.0,784.3,12341.1,12556.8,837.2,0.0630,10849.8,16243.2
stream_decode,medium_64k_4G,vu128,18027.7,18848.3,19106.7,19570.4,19801.6,18068.6,580.9,17989.5,18149.0,809.0,0.0321,16836.8,19836.6
stream_decode,medium_64k_4G,vu64,17631.5,19093.5,19292.0,20593.0,21714.3,17855.5,980.4,17721.2,17992.8,1320.0,0.0549,15937.9,21818.7
stream_decode,large_above_4G,bijou64,3117.7,3374.2,3441.6,3578.0,3591.9,3136.9,167.0,3114.1,3160.2,224.8,0.0532,2794.4,3592.3
stream_decode,large_above_4G,leb128,38229.1,40800.5,41290.2,42844.9,44035.0,38151.8,1990.1,37874.7,38429.9,2339.8,0.0522,32749.0,44329.0
stream_decode,large_above_4G,varu64,20326.8,22071.3,22630.6,23304.7,23566.9,20418.2,1133.8,20261.6,20575.7,1338.9,0.0555,17396.6,23619.7
stream_decode,large_above_4G,vu128,16242.8,16819.2,16942.3,17310.4,17854.1,16267.3,436.1,16207.2,16327.6,528.4,0.0268,15160.9,17946.8
stream_decode,large_above_4G,vu64,12276.0,12978.0,13112.0,13398.1,13916.8,12299.5,513.6,12228.8,12370.8,650.3,0.0418,11125.4,14002.3
stream_decode,boundary,bijou64,4450.2,4780.1,4907.4,5039.6,5426.6,4429.9,305.2,4387.5,4471.9,381.5,0.0689,3543.8,5519.2
stream_decode,boundary,leb128,11335.5,12356.9,12688.2,13099.8,13846.9,11364.7,747.7,11261.9,11468.9,772.3,0.0658,9572.1,13956.5
stream_decode,boundary,varu64,15660.6,16803.1,17271.5,18140.2,19919.3,15696.7,953.5,15565.9,15830.3,1288.1,0.0607,13465.4,20318.7
stream_decode,boundary,vu128,12126.4,12931.0,13242.1,13595.8,14273.7,12197.8,562.7,12121.0,12276.8,601.3,0.0461,10762.6,14291.9
stream_decode,boundary,vu64,14671.0,15622.8,16018.8,17559.6,19085.2,14656.8,906.4,14532.7,14784.4,1109.6,0.0618,11565.1,19458.9
stream_decode,uniform_random,bijou64,3303.6,3667.9,3717.6,3994.1,4327.6,3327.0,265.9,3290.5,3364.3,356.0,0.0799,2724.1,4341.6
stream_decode,uniform_random,leb128,36627.6,39269.8,39945.6,41026.7,42754.5,36268.1,2595.9,35907.1,36627.3,4329.8,0.0716,31049.1,43179.8
stream_decode,uniform_random,varu64,19414.2,20972.0,21590.6,24990.2,31922.1,19674.0,1540.5,19476.3,19900.8,1409.3,0.0783,17095.0,33147.8
stream_decode,uniform_random,vu128,17315.7,18101.0,18618.4,19875.3,20507.8,17366.9,740.8,17266.3,17471.2,667.2,0.0427,14852.9,20641.1
stream_decode,uniform_random,vu64,12372.7,13836.8,14263.3,15560.1,17612.0,12569.6,951.1,12442.6,12705.8,794.2,0.0757,9978.8,17837.4
